t (s);roll (deg);TL (%);TR (%)
129936476;22.119995;48.16;31.83
129946484;21.720001;47.86;32.13
129956468;21.270004;47.52;32.47
129966448;20.770004;47.09;32.9
129976448;20.220001;46.72;33.27
129986444;19.619995;46.31;33.68
129996444;18.970001;45.88;34.11
130006416;18.289993;45.47;34.52
130016408;17.559998;45.0;34.99
130026400;16.800003;44.56;35.43
130036400;16.0;44.1;35.89
130046404;15.149994;43.58;36.41
130056404;14.270004;43.1;36.89
130066372;13.369995;42.66;37.33
130076364;12.429993;42.12;37.87
130086372;11.4900055;41.71;38.28
130096356;10.520004;41.21;38.78
130106356;9.5;40.63;39.36
130116344;8.479996;40.2;39.79
130126352;7.4400024;39.69;40.3
130136320;6.380005;39.14;40.85
130146300;5.3099976;38.68;41.31
130156304;4.2299957;38.17;41.82
130166272;3.149994;37.72;42.27
130176296;2.050003;37.2;42.79
130186288;0.94999695;36.74;43.25
130196292;-0.13000488;36.33;43.66
130206272;-1.2100067;35.87;44.12
130216256;-2.2899933;35.42;44.57
130226240;-3.369995;34.98;45.01
130236256;-4.4299927;34.58;45.41
130246232;-5.5;34.12;45.87
130256224;-6.529999;33.78;46.21
130266228;-7.5599976;33.38;46.61
130276224;-8.539993;33.11;46.88
130286212;-9.4900055;32.82;47.17
130296208;-10.410004;32.5;47.49
130306184;-11.320007;32.18;47.81
130316192;-12.199997;31.88;48.11
130326188;-13.050003;31.64;48.35
130336172;-13.860001;31.43;48.56
130346172;-14.649994;31.16;48.83
130356164;-15.399994;30.98;49.01
130366140;-16.11;30.81;49.18
130376152;-16.779999;30.68;49.31
130386124;-17.410004;30.52;49.47
130396112;-17.990005;30.45;49.54
130406100;-18.520004;30.38;49.61
130416112;-19.009995;30.31;49.68
130426100;-19.449997;30.31;49.68
130436112;-19.830002;30.32;49.67
130446104;-20.179993;30.3;49.69
130456092;-20.460007;30.39;49.6
130466072;-20.690002;30.46;49.53
130476064;-20.86;30.61;49.38
130486052;-20.979996;30.72;49.27
130496056;-21.050003;30.87;49.12
130506056;-21.059998;31.03;48.96
130516032;-21.020004;31.25;48.74
130526028;-20.929993;31.42;48.57
130536012;-20.779999;31.7;48.29
130546000;-20.580002;31.94;48.05
130555996;-20.330002;32.22;47.77
130566004;-20.029999;32.52;47.47
130575988;-19.679993;32.85;47.14
130585968;-19.270004;33.21;46.78
130596356;-18.820007;33.47;46.52
130605940;-18.339996;33.91;46.08
130615936;-17.800003;34.26;45.73
130625948;-17.229996;34.6;45.39
130635940;-16.61;35.04;44.95
130645936;-15.949997;35.44;44.55
130655932;-15.2599945;35.82;44.17
130665940;-14.520004;36.31;43.68
130675908;-13.770004;36.68;43.31
130685900;-12.979996;37.15;42.84
130695900;-12.160004;37.58;42.41
130705904;-11.309998;38.03;41.96
130715884;-10.429993;38.54;41.45
130725876;-9.520004;38.99;41.0
130735884;-8.589996;39.45;40.54
130745864;-7.6399994;39.93;40.06
130755840;-6.669998;40.44;39.55
130765836;-5.669998;40.9;39.09
130775840;-4.6900024;41.3;38.69
130785848;-3.6699982;41.82;38.17
130795836;-2.649994;42.29;37.7
130805820;-1.6199951;42.76;37.23
130815816;-0.58999634;43.19;36.8
130825824;0.44999695;43.66;36.33
130835788;1.5099945;44.16;35.83
130845772;2.5700073;44.62;35.37
130855784;3.6100006;44.99;35.0
130865760;4.6399994;45.43;34.56
130875748;5.669998;45.83;34.16
130885752;6.6900024;46.23;33.76
130895744;7.699997;46.63;33.36
130905732;8.699997;47.02;32.97
130915736;9.679993;47.34;32.65
130926116;10.639999;47.6;32.39
130935720;11.570007;48.12;31.87
130945688;12.479996;48.32;31.67
130955688;13.350006;48.57;31.42
130965684;14.210007;48.88;31.11
130975680;15.029999;49.08;30.91
130985676;15.809998;49.3;30.69
130995660;16.550003;49.49;30.5
131005656;17.270004;49.69;30.3
131015656;17.949997;49.86;30.13
131025652;18.580002;49.97;30.02
131035648;19.179993;50.1;29.89
131045628;19.729996;50.19;29.8
131055620;20.229996;50.22;29.77
131065608;20.679993;50.27;29.72
131075624;21.089996;50.29;29.7
131085596;21.440002;50.24;29.75
131095584;21.75;50.23;29.76
131105580;22.009995;50.17;29.82
131115580;22.210007;50.09;29.9
131125572;22.36;49.95;30.04
131135548;22.460007;49.86;30.13
131145556;22.509995;49.68;30.31
131155536;22.5;49.49;30.5
131165528;22.440002;49.28;30.71
131175512;22.330002;49.07;30.92
131185504;22.149994;48.77;31.22
131195508;21.919998;48.52;31.47
131205484;21.630005;48.2;31.79
131215480;21.300003;47.92;32.07
131225472;20.919998;47.58;32.41
131235460;20.490005;47.23;32.76
131245468;20.009995;46.86;33.13
131255468;19.470001;46.44;33.55
131265464;18.899994;46.08;33.91
131275432;18.270004;45.65;34.34
131285436;17.619995;45.27;34.72
131295420;16.919998;44.83;35.16
131305408;16.179993;44.37;35.62
131315408;15.399994;43.92;36.07
131325400;14.589996;43.46;36.53
131335372;13.7400055;42.98;37.01
131345768;12.860001;42.63;37.36
131355372;11.960007;41.93;38.06
131365376;11.020004;41.54;38.45
131375364;10.059998;41.05;38.94
131385756;9.080002;40.7;39.29
131395340;8.080002;39.94;40.05
131405344;7.0700073;39.6;40.39
131415320;6.029999;39.08;40.91
131425296;4.9799957;38.59;41.4
131435320;3.9199982;38.14;41.85
131445316;2.850006;37.63;42.36
131455300;1.7700043;37.16;42.83
131465312;0.69000244;36.69;43.3
131475296;-0.38000488;36.25;43.74
131485296;-1.449997;35.83;44.16
131495256;-2.4900055;35.45;44.54
131505244;-3.5399933;35.02;44.97
131515244;-4.5899963;34.55;45.44
131525236;-5.630005;34.14;45.85
131535224;-6.669998;33.71;46.28
131545236;-7.6799927;33.38;46.61
131555228;-8.649994;33.1;46.89
131565220;-9.580002;32.81;47.18
131575200;-10.5099945;32.45;47.54
131585208;-11.399994;32.2;47.8
131595216;-12.25;32.0;47.99
131605200;-13.059998;31.78;48.21
131615184;-13.839996;31.5;48.49
131625164;-14.600006;31.3;48.69
131635156;-15.300003;31.19;48.8
131645152;-15.979996;30.97;49.02
131655148;-16.619995;30.82;49.17
131665148;-17.220001;30.72;49.27
131675132;-17.770004;30.64;49.35
131685120;-18.279999;30.54;49.45
131695116;-18.75;30.51;49.48
131705088;-19.169998;30.48;49.51
131715100;-19.539993;30.48;49.51
131725104;-19.86;30.51;49.48
131735104;-20.130005;30.58;49.41
131745076;-20.36;30.63;49.36
131755072;-20.520004;30.75;49.24
131765052;-20.649994;30.82;49.17
131775040;-20.729996;30.96;49.03
131785036;-20.75;31.16;48.83
131795032;-20.710007;31.34;48.65
131805424;-20.619995;31.56;48.43
131815032;-20.490005;31.79;48.2
131825004;-20.300003;32.04;47.95
131835004;-20.059998;32.29;47.7
131845000;-19.779999;32.57;47.42
131854992;-19.440002;32.88;47.11
131864980;-19.059998;33.19;46.8
131874948;-18.64;33.52;46.47
131884948;-18.179993;33.85;46.14
131894940;-17.660004;34.23;45.76
131904940;-17.11;34.58;45.41
131915344;-16.529999;34.88;45.11
131924936;-15.910004;35.4;44.59
131934932;-15.2599945;35.73;44.26
131944940;-14.559998;36.15;43.84
131954924;-13.830002;36.58;43.41
131964904;-13.059998;37.03;42.96
131974908;-12.279999;37.41;42.58
131984912;-11.470001;37.85;42.14
131994888;-10.610001;38.35;41.64
132004880;-9.7400055;38.78;41.21
132014872;-8.839996;39.26;40.73
132024888;-7.9299927;39.69;40.3
132034852;-6.9799957;40.2;39.79
132044848;-6.0200043;40.66;39.33
132054844;-5.050003;41.08;38.91
132064840;-4.080002;41.53;38.46
132074832;-3.0800018;42.03;37.96
132084836;-2.0899963;42.42;37.57
132094828;-1.0899963;42.86;37.13
132104836;-0.08999634;43.27;36.72
132114800;0.91000366;43.76;36.23
132124784;1.9100037;44.12;35.87
132134768;2.8899994;44.51;35.48
132144784;3.8899994;44.96;35.03
132154764;4.880005;45.36;34.63
132164748;5.850006;45.71;34.28
132174732;6.7899933;46.04;33.95
132184732;7.720001;46.36;33.63
132194740;8.639999;46.72;33.27
132204732;9.550003;47.05;32.94
132214720;10.429993;47.37;32.62
132224712;11.289993;47.62;32.37
132234712;12.119995;47.9;32.09
132244680;12.919998;48.15;31.84
132254692;13.699997;48.37;31.62
132264716;14.429993;48.56;31.43
132274700;15.149994;48.79;31.2
132284668;15.820007;48.93;31.06
132294688;16.460007;49.09;30.9
132304676;17.059998;49.24;30.75
132314644;17.619995;49.32;30.67
132325024;18.149994;49.39;30.6
132334628;18.64;49.59;30.4
132344612;19.080002;49.52;30.47
132354612;19.479996;49.57;30.42
132364608;19.820007;49.53;30.46
132374600;20.119995;49.51;30.48
132384596;20.369995;49.46;30.53
132394600;20.570007;49.38;30.61
132404576;20.720001;49.27;30.72
132414552;20.820007;49.16;30.83
132424548;20.869995;48.98;31.01
132434932;20.869995;48.84;31.15
132444544;20.820007;48.65;31.34
132454512;20.729996;48.45;31.54
132464520;20.570007;48.19;31.8
132474516;20.369995;47.93;32.06
132484508;20.119995;47.69;32.3
132494488;19.820007;47.39;32.6
132504472;19.479996;47.12;32.87
132514468;19.100006;46.81;33.18
132524468;18.679993;46.5;33.49
132534452;18.210007;46.14;33.85
132544448;17.699997;45.78;34.21
132554448;17.149994;45.41;34.58
132564456;16.559998;45.05;34.94
132574432;15.929993;44.62;35.37
132584432;15.2599945;44.24;35.75
132594416;14.559998;43.83;36.16
132604400;13.830002;43.41;36.58
132614396;13.059998;42.97;37.02
132624388;12.270004;42.55;37.44
132634400;11.460007;42.15;37.84
132644396;10.610001;41.66;38.33
132654372;9.75;41.25;38.74
132664372;8.869995;40.82;39.17
132674352;7.970001;40.36;39.63
132684328;7.0599976;39.95;40.04
132694340;6.1399994;39.54;40.45
132704304;5.1900024;39.0;40.99
132714320;4.2299957;38.62;41.37
132724316;3.2799988;38.2;41.79
132734284;2.3099976;37.75;42.24
132744308;1.3500061;37.35;42.64
132754308;0.38000488;36.94;43.05
132764312;-0.5700073;36.58;43.41
132774284;-1.5099945;36.22;43.77
132784260;-2.4400024;35.85;44.14
132794252;-3.380005;35.42;44.57
132804252;-4.3200073;35.03;44.96
132814248;-5.2700043;34.62;45.37
132824236;-6.1799927;34.34;45.65
132834228;-7.0599976;34.07;45.92
132844224;-7.9299927;33.75;46.24
132854224;-8.770004;33.48;46.51
132864216;-9.600006;33.15;46.84
132874204;-10.410004;32.9;47.09
132884180;-11.169998;32.71;47.28
132894200;-11.919998;32.47;47.52
132904180;-12.660004;32.15;47.84
132914192;-13.360001;32.04;47.95
132924156;-14.0099945;31.88;48.11
132934160;-14.639999;31.71;48.28
132944144;-15.229996;31.55;48.44
132954140;-15.779999;31.5;48.49
132964128;-16.279999;31.44;48.55
132974132;-16.75;31.32;48.67
132984136;-17.179993;31.31;48.68
132994108;-17.550003;31.31;48.68
133004120;-17.89;31.29;48.7
133014092;-18.169998;31.38;48.61
133024080;-18.410004;31.41;48.58
133034068;-18.600006;31.46;48.53
133044080;-18.75;31.57;48.42
133054080;-18.839996;31.72;48.27
133064080;-18.89;31.83;48.16
133074056;-18.89;32.02;47.97
133084048;-18.839996;32.19;47.8
133094040;-18.740005;32.4;47.59
133104020;-18.600006;32.59;47.4
133113996;-18.419998;32.8;47.19
133124000;-18.190002;33.07;46.92
133133992;-17.919998;33.31;46.68
133143976;-17.600006;33.61;46.38
133153968;-17.240005;33.88;46.11
133163960;-16.850006;34.2;45.79
133173960;-16.399994;34.53;45.46
133183964;-15.929993;34.83;45.16
133193948;-15.419998;35.17;44.82
133203944;-14.869995;35.52;44.47
133213932;-14.279999;35.92;44.07
133223936;-13.679993;36.22;43.77
133233920;-13.029999;36.63;43.36
133243924;-12.360001;37.02;42.97
133253904;-11.660004;37.4;42.59
133263912;-10.929993;37.8;42.19
133273892;-10.169998;38.24;41.75
133283884;-9.389999;38.61;41.38
133294264;-8.589996;38.94;41.05
133303872;-7.7599945;39.57;40.42
133313856;-6.9100037;39.92;40.07
133323840;-6.0399933;40.33;39.66
133333872;-5.1600037;40.76;39.23
133343840;-4.2599945;41.2;38.79
133353828;-3.350006;41.61;38.38
133363828;-2.4299927;42.03;37.96
133373820;-1.5099945;42.42;37.57
133383836;-0.58000183;42.83;37.16
133393836;0.33999634;43.22;36.77
133403804;1.25;43.59;36.4
133413800;2.1699982;43.98;36.01
133423776;3.100006;44.39;35.6
133433772;4.0099945;44.76;35.23
133443756;4.919998;45.09;34.9
133453740;5.800003;45.4;34.59
133463744;6.6600037;45.68;34.31
133473744;7.5200043;46.04;33.95
133483724;8.350006;46.32;33.67
133493736;9.179993;46.63;33.36
133503712;9.979996;46.88;33.11
133513732;10.7400055;47.09;32.9
133524112;11.4900055;47.26;32.73
133533720;12.210007;47.66;32.33
133543688;12.899994;47.78;32.21
133553692;13.559998;47.93;32.06
133563680;14.179993;48.06;31.93
133573664;14.770004;48.23;31.76
133583656;15.320007;48.33;31.66
133593652;15.850006;48.45;31.54
133603656;16.330002;48.54;31.45
133613652;16.770004;48.56;31.43
133623624;17.169998;48.61;31.38
133633624;17.529999;48.62;31.37
133643612;17.86;48.65;31.34
133653588;18.14;48.62;31.37
133663580;18.369995;48.54;31.45
133673580;18.559998;48.47;31.52
133683568;18.699997;48.38;31.61
133693592;18.800003;48.3;31.69
133703576;18.86;48.17;31.82
133713560;18.880005;48.05;31.94
133723548;18.839996;47.86;32.13
133733528;18.759995;47.68;32.31
133743524;18.630005;47.44;32.55
133753520;18.449997;47.21;32.78
133763508;18.229996;46.99;33.0
133773492;17.970001;46.72;33.27
133783488;17.660004;46.45;33.54
133793472;17.309998;46.16;33.83
133803476;16.929993;45.88;34.11
133813460;16.490005;45.51;34.48
133823456;16.020004;45.21;34.78
133833444;15.520004;44.89;35.1
133843456;14.979996;44.55;35.44
133853436;14.399994;44.16;35.83
133863436;13.789993;43.79;36.2
133873412;13.139999;43.4;36.59
133883420;12.449997;42.98;37.01
133893404;11.75;42.64;37.35
133903392;11.020004;42.21;37.78
133913404;10.25;41.79;38.2
133923396;9.479996;41.42;38.57
133933388;8.669998;40.98;39.01
133943372;7.850006;40.6;39.39
133953360;7.0099945;40.16;39.83
133963360;6.1600037;39.77;40.22
133973324;5.3099976;39.4;40.59
133983332;4.4299927;38.92;41.07
133993316;3.5299988;38.51;41.48
134003328;2.630005;38.12;41.87
134013308;1.7200012;37.68;42.31
134023312;0.8200073;37.33;42.66
134033308;-0.1000061;36.91;43.08
134043300;-1.0299988;36.46;43.53
134053304;-1.9400024;36.15;43.84
134063268;-2.8300018;35.8;44.19
134073264;-3.7200012;35.47;44.52
134083248;-4.6100006;35.05;44.94
134093644;-5.4900055;34.86;45.13
134103240;-6.369995;34.26;45.73
134113244;-7.2299957;34.07;45.92
134123236;-8.080002;33.74;46.25
134133236;-8.910004;33.43;46.56
134143204;-9.720001;33.2;46.79
134153228;-10.479996;33.02;46.97
134163204;-11.220001;32.78;47.21
134173200;-11.940002;32.53;47.46
134183184;-12.630005;32.35;47.64
134193184;-13.279999;32.23;47.76
134203176;-13.919998;31.96;48.03
134213176;-14.520004;31.84;48.15
134223188;-15.089996;31.73;48.26
134233136;-15.610001;31.64;48.35
134243148;-16.100006;31.54;48.45
134253516;-16.550003;31.54;48.45
134263116;-16.960007;31.38;48.61
134273520;-17.339996;31.44;48.55
134283120;-17.660004;31.42;48.57
134293108;-17.940002;31.47;48.52
134303084;-18.179993;31.51;48.48
134313080;-18.36;31.6;48.39
134323064;-18.509995;31.67;48.32
134333064;-18.61;31.8;48.19
134343064;-18.649994;31.97;48.02
134353060;-18.649994;32.11;47.88
134363060;-18.600006;32.29;47.7
134373044;-18.5;32.48;47.51
134383024;-18.369995;32.67;47.32
134393004;-18.190002;32.9;47.09
134403008;-17.949997;33.18;46.81
134413004;-17.679993;33.43;46.56
134422984;-17.36;33.72;46.27
134432976;-17.0;34.0;45.99
134442964;-16.589996;34.32;45.67
134452960;-16.149994;34.62;45.37
134462960;-15.679993;34.94;45.05
134472960;-15.160004;35.31;44.68
134482948;-14.619995;35.63;44.36
134492940;-14.039993;35.98;44.01
134502948;-13.429993;36.33;43.66
134512928;-12.779999;36.76;43.23
134522932;-12.119995;37.07;42.92
134532912;-11.410004;37.52;42.47
134542912;-10.690002;37.88;42.11
134552900;-9.949997;38.27;41.72
134562904;-9.179993;38.66;41.33
134572904;-8.389999;39.09;40.9
134582904;-7.580002;39.47;40.52
134592868;-6.7599945;39.89;40.1
134602860;-5.919998;40.28;39.71
134612860;-5.0599976;40.73;39.26
134622832;-4.1900024;41.15;38.84
134632844;-3.3099976;41.5;38.49
134642832;-2.4199982;41.97;38.02
134652828;-1.5099945;42.39;37.6
134662840;-0.58999634;42.8;37.19
134672816;0.30999756;43.13;36.86
134682820;1.2200012;43.55;36.44
134692792;2.119995;43.92;36.07
134702784;3.0200043;44.27;35.72
134712784;3.9100037;44.61;35.38
134722764;4.7899933;44.96;35.03
134732760;5.6600037;45.28;34.71
134742752;6.5200043;45.65;34.34
134752756;7.380005;45.99;34.0
134762764;8.210007;46.22;33.77
134772744;9.039993;46.58;33.41
134782728;9.830002;46.8;33.19
134792720;10.610001;47.09;32.9
134802712;11.360001;47.31;32.68
134812700;12.089996;47.55;32.44
134822684;12.789993;47.75;32.24
134832684;13.470001;47.98;32.01
134842688;14.119995;48.14;31.85
134852684;14.729996;48.26;31.73
134862664;15.320007;48.46;31.53
134872652;15.869995;48.56;31.43
134882648;16.39;48.64;31.35
134892660;16.869995;48.74;31.25
134902648;17.320007;48.82;31.17
134912648;17.710007;48.82;31.17
134922648;18.070007;48.84;31.15
134932608;18.399994;48.89;31.1
134942608;18.679993;48.83;31.16
134952592;18.919998;48.81;31.18
134962956;19.119995;48.73;31.26
134972580;19.270004;48.67;31.32
134982564;19.380005;48.58;31.41
134992556;19.440002;48.43;31.56
135002556;19.460007;48.3;31.69
135012548;19.440002;48.15;31.84
135022536;19.36;47.93;32.06
135032520;19.25;47.76;32.23
135042520;19.089996;47.54;32.45
135052504;18.880005;47.3;32.69
135062492;18.630005;47.04;32.95
135072476;18.339996;46.81;33.18
135082484;18.009995;46.53;33.46
135092464;17.649994;46.24;33.75
135102860;17.240005;45.99;34.0
135112456;16.789993;45.55;34.44
135122828;16.320007;45.38;34.61
135132456;15.800003;44.87;35.12
135142440;15.2400055;44.6;35.39
135152440;14.660004;44.25;35.74
135162432;14.029999;43.83;36.16
135172420;13.369995;43.48;36.51
135182404;12.699997;43.11;36.88
135192400;11.979996;42.68;37.31
135202396;11.2400055;42.28;37.71
135212400;10.479996;41.89;38.1
135222392;9.690002;41.47;38.52
135232376;8.880005;41.06;38.93
135242364;8.059998;40.68;39.31
135252340;7.2400055;40.3;39.69
135262332;6.399994;39.9;40.09
135272320;5.529999;39.44;40.55
135282312;4.669998;39.12;40.87
135292328;3.7899933;38.67;41.32
135302304;2.899994;38.26;41.73
135312324;2.0;37.84;42.15
135322308;1.1100006;37.48;42.51
135332288;0.22000122;37.12;42.87
135342312;-0.66999817;36.77;43.22
135352284;-1.5700073;36.33;43.66
135362252;-2.449997;35.98;44.01
135372252;-3.3399963;35.63;44.36
135382252;-4.2100067;35.33;44.66
135392244;-5.0599976;35.0;44.99
135402236;-5.9100037;34.66;45.33
135412228;-6.75;34.35;45.64
135422232;-7.5599976;34.08;45.91
135432232;-8.380005;33.75;46.24
135442244;-9.160004;33.49;46.5
135452212;-9.929993;33.25;46.74
135462212;-10.649994;33.07;46.92
135472184;-11.350006;32.86;47.13
135482180;-12.020004;32.66;47.33
135492184;-12.669998;32.47;47.52
135502188;-13.279999;32.37;47.62
135512172;-13.850006;32.22;47.77
135522156;-14.399994;32.07;47.92
135532156;-14.899994;32.01;47.98
135542136;-15.380005;31.91;48.08
135552120;-15.809998;31.86;48.13
135562108;-16.199997;31.83;48.16
135572116;-16.550003;31.81;48.18
135582104;-16.86;31.82;48.17
135592080;-17.130005;31.85;48.14
135602092;-17.350006;31.91;48.08
135612088;-17.539993;31.95;48.04
135622072;-17.679993;32.04;47.95
135632064;-17.770004;32.19;47.8
135642052;-17.809998;32.32;47.67
135652048;-17.800003;32.48;47.51
135662052;-17.75;32.67;47.32
135672016;-17.649994;32.85;47.14
135682020;-17.509995;33.05;46.94
135692000;-17.330002;33.28;46.71
135702008;-17.089996;33.53;46.46
135711992;-16.830002;33.78;46.21
135721992;-16.509995;34.05;45.94
135731980;-16.160004;34.34;45.65
135741984;-15.7599945;34.65;45.34
135751964;-15.330002;34.94;45.05
135761952;-14.869995;35.25;44.74
135771948;-14.369995;35.56;44.43
135781936;-13.850006;35.89;44.1
135791940;-13.289993;36.23;43.76
135801944;-12.690002;36.61;43.38
135811932;-12.080002;36.94;43.05
135821924;-11.429993;37.31;42.68
135831896;-10.75;37.74;42.25
135842284;-10.050003;37.99;42.0
135851900;-9.330002;38.54;41.45
135861912;-8.580002;38.84;41.15
135871876;-7.8200073;39.24;40.75
135881868;-7.050003;39.59;40.4
135891856;-6.25;40.01;39.98
135901852;-5.4400024;40.38;39.61
135911840;-4.630005;40.76;39.23
135921844;-3.800003;41.15;38.84
135931852;-2.9600067;41.54;38.45
135941824;-2.119995;41.9;38.09
135951844;-1.2599945;42.33;37.66
135961828;-0.3999939;42.69;37.3
135971848;0.44999695;43.01;36.98
135981788;1.3099976;43.43;36.56
135991792;2.149994;43.72;36.27
136001768;3.0;44.08;35.91
136011788;3.8300018;44.39;35.6
136021752;4.649994;44.72;35.27
136031760;5.4799957;45.07;34.92
136041752;6.2899933;45.37;34.62
136051748;7.0899963;45.67;34.32
136061740;7.869995;45.91;34.08
136071732;8.630005;46.18;33.81
136081736;9.369995;46.44;33.55
136091720;10.089996;46.67;33.32
136101696;10.800003;46.93;33.06
136111684;11.479996;47.14;32.85
136121676;12.130005;47.31;32.68
136131660;12.770004;47.52;32.47
136141676;13.369995;47.68;32.31
136151664;13.940002;47.77;32.22
136161684;14.470001;47.89;32.1
136171664;14.970001;48.01;31.98
136181652;15.429993;48.08;31.91
136191644;15.860001;48.13;31.86
136201628;16.25;48.2;31.79
136211620;16.61;48.22;31.77
136221616;16.929993;48.23;31.76
136231608;17.210007;48.22;31.77
136241624;17.449997;48.18;31.81
136251588;17.649994;48.12;31.87
136261572;17.800003;48.05;31.94
136271584;17.910004;47.95;32.04
136281584;17.979996;47.82;32.17
136291556;18.009995;47.72;32.27
136301544;17.990005;47.55;32.44
136311556;17.929993;47.38;32.61
136321536;17.820007;47.2;32.79
136331516;17.690002;47.02;32.97
136341512;17.5;46.77;33.22
136351492;17.279999;46.58;33.41
136361480;17.009995;46.32;33.67
136371484;16.710007;46.05;33.94
136381472;16.369995;45.78;34.21
136391472;15.9900055;45.53;34.46
136401464;15.589996;45.24;34.75
136411460;15.149994;44.94;35.05
136421448;14.669998;44.63;35.36
136431456;14.169998;44.33;35.66
136441428;13.619995;43.93;36.06
136451408;13.059998;43.65;36.34
136461400;12.479996;43.33;36.66
136471400;11.869995;42.99;37.0
136481404;11.229996;42.64;37.35
136491388;10.559998;42.24;37.75
136501384;9.899994;41.96;38.03
136511384;9.210007;41.61;38.38
136521372;8.5;41.23;38.76
136531364;7.7899933;40.93;39.06
136541340;7.0700073;40.57;39.42
136551344;6.3200073;40.2;39.79
136561324;5.5700073;39.82;40.17
136571328;4.800003;39.5;40.49
136581312;4.029999;39.12;40.87
136591316;3.2599945;38.8;41.19
136601304;2.4700012;38.43;41.56
136611296;1.699997;38.13;41.86
136621300;0.9299927;37.81;42.18
136631288;0.16999817;37.54;42.45
136641292;-0.6000061;37.19;42.8
136651288;-1.3699951;36.83;43.16
136661276;-2.149994;36.5;43.49
136671248;-2.9100037;36.22;43.77
136681224;-3.6600037;35.95;44.04
136691236;-4.3899994;35.71;44.28
136701232;-5.100006;35.44;44.55
136711228;-5.8200073;35.16;44.83
136721224;-6.5200043;34.88;45.11
136731228;-7.2100067;34.65;45.34
136741192;-7.880005;34.43;45.56
136751184;-8.5099945;34.28;45.71
136761184;-9.119995;34.1;45.89
136771168;-9.710007;33.91;46.08
136781168;-10.279999;33.76;46.23
136791160;-10.800003;33.68;46.31
136801168;-11.309998;33.5;46.49
136811164;-11.800003;33.39;46.6
136821156;-12.2400055;33.32;46.67
136831144;-12.649994;33.29;46.7
136841140;-13.039993;33.16;46.83
136851124;-13.410004;33.09;46.9
136861112;-13.7400055;33.1;46.89
136871092;-14.020004;33.12;46.87
136881096;-14.270004;33.12;46.87
136891100;-14.479996;33.18;46.81
136901100;-14.639999;33.26;46.73
136911068;-14.770004;33.29;46.7
136921068;-14.869995;33.38;46.61
136931076;-14.919998;33.49;46.5
136941068;-14.940002;33.6;46.39
136951048;-14.929993;33.75;46.24
136961060;-14.869995;33.9;46.09
136971028;-14.770004;34.05;45.94
136981032;-14.649994;34.2;45.79
136991020;-14.4900055;34.41;45.58
137001000;-14.289993;34.61;45.38
137010984;-14.050003;34.84;45.15
137020980;-13.789993;35.01;44.98
137030968;-13.4900055;35.29;44.7
137040964;-13.169998;35.5;44.49
137050968;-12.809998;35.78;44.21
137060956;-12.419998;36.05;43.94
137070944;-11.9900055;36.33;43.66
137080952;-11.539993;36.62;43.37
137090928;-11.059998;36.93;43.06
137100928;-10.550003;37.21;42.78
137110904;-10.020004;37.53;42.46
137120900;-9.460007;37.85;42.14
137130900;-8.880005;38.17;41.82
137140888;-8.279999;38.49;41.5
137150876;-7.6600037;38.83;41.16
137160852;-7.0200043;39.16;40.83
137170868;-6.369995;39.48;40.51
137180844;-5.6900024;39.86;40.13
137190848;-5.0;40.18;39.81
137200832;-4.300003;40.51;39.48
137210828;-3.5800018;40.89;39.1
137220852;-2.8399963;41.24;38.75
137230856;-2.100006;41.58;38.41
137240828;-1.3500061;41.92;38.07
137250844;-0.6000061;42.25;37.74
137260812;0.16000366;42.6;37.39
137270812;0.91999817;42.91;37.08
137280792;1.6600037;43.19;36.8
137290776;2.4100037;43.52;36.47
137300764;3.1699982;43.87;36.12
137310768;3.9199982;44.16;35.83
137320760;4.6600037;44.44;35.55
137330732;5.3899994;44.7;35.29
137340732;6.100006;44.97;35.02
137350720;6.8099976;45.25;34.74
137360724;7.5200043;45.54;34.45
137370720;8.210007;45.78;34.21
137380720;8.889999;46.02;33.97
